query,query_len_type,query_sentiment,query_search_type,query_form,LLM,emo_feature_name,emo_feature_percent
zigurat,short,positive,unknown,RQ_male,Gemma,sadness,12.59
zigurat,short,positive,unknown,RQ_male,Gemma,trust,13.49
zigurat,short,positive,unknown,RQ_male,Gemma,anticipation,12.56
zigurat,short,positive,unknown,RQ_female,Gemma,positive,28.88
zigurat,short,positive,unknown,RQ_female,Gemma,negative,31.22
zigurat,short,positive,unknown,RQ_female,Gemma,neutral,39.91
zigurat,short,positive,unknown,RQ_female,Gemma,joy,11.85
zigurat,short,positive,unknown,RQ_female,Gemma,anger,12.73
zigurat,short,positive,unknown,RQ_female,Gemma,surprise,12.5
zigurat,short,positive,unknown,RQ_female,Gemma,disgust,11.79
zigurat,short,positive,unknown,RQ_female,Gemma,fear,12.24
zigurat,short,positive,unknown,RQ_female,Gemma,sadness,11.86
zigurat,short,positive,unknown,RQ_female,Gemma,trust,14.16
zigurat,short,positive,unknown,RQ_female,Gemma,anticipation,12.87
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_male,Gemma,positive,32.26
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_male,Gemma,negative,23.79
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_male,Gemma,neutral,43.95
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_male,Gemma,joy,12.32
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_male,Gemma,anger,12.52
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_male,Gemma,surprise,12.29
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_male,Gemma,disgust,11.84
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_male,Gemma,fear,12.63
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_male,Gemma,sadness,12.48
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_male,Gemma,trust,13.49
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_male,Gemma,anticipation,12.44
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_female,Gemma,positive,31.46
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_female,Gemma,negative,22.05
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_female,Gemma,neutral,46.49
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_female,Gemma,joy,12.14
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_female,Gemma,anger,12.3
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_female,Gemma,surprise,12.32
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_female,Gemma,disgust,11.91
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_female,Gemma,fear,12.5
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_female,Gemma,sadness,12.59
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_female,Gemma,trust,13.57
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_female,Gemma,anticipation,12.67
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_male,Gemma,positive,28.6
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_male,Gemma,negative,31.93
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_male,Gemma,neutral,39.47
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_male,Gemma,joy,12.29
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_male,Gemma,anger,12.49
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_male,Gemma,surprise,12.21
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_male,Gemma,disgust,11.87
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_male,Gemma,fear,12.56
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_male,Gemma,sadness,12.4
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_male,Gemma,trust,13.6
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_male,Gemma,anticipation,12.58
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_female,Gemma,positive,31.13
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_female,Gemma,negative,28.6
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_female,Gemma,neutral,40.26
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_female,Gemma,joy,11.76
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_female,Gemma,anger,12.77
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_female,Gemma,surprise,12.94
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_female,Gemma,disgust,11.35
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_female,Gemma,fear,12.25
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_female,Gemma,sadness,11.94
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_female,Gemma,trust,14.0
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_female,Gemma,anticipation,12.99
chi era san giuseppe,short,neutral,fact,RQ_male,Gemma,positive,33.82
chi era san giuseppe,short,neutral,fact,RQ_male,Gemma,negative,26.19
chi era san giuseppe,short,neutral,fact,RQ_male,Gemma,neutral,39.99
chi era san giuseppe,short,neutral,fact,RQ_male,Gemma,joy,12.26
chi era san giuseppe,short,neutral,fact,RQ_male,Gemma,anger,12.26
chi era san giuseppe,short,neutral,fact,RQ_male,Gemma,surprise,12.34
chi era san giuseppe,short,neutral,fact,RQ_male,Gemma,disgust,12.03
chi era san giuseppe,short,neutral,fact,RQ_male,Gemma,fear,12.4
chi era san giuseppe,short,neutral,fact,RQ_male,Gemma,sadness,12.65
chi era san giuseppe,short,neutral,fact,RQ_male,Gemma,trust,13.35
chi era san giuseppe,short,neutral,fact,RQ_male,Gemma,anticipation,12.71
chi era san giuseppe,short,neutral,fact,RQ_female,Gemma,positive,31.13
chi era san giuseppe,short,neutral,fact,RQ_female,Gemma,negative,28.6
chi era san giuseppe,short,neutral,fact,RQ_female,Gemma,neutral,40.26
chi era san giuseppe,short,neutral,fact,RQ_female,Gemma,joy,11.76
chi era san giuseppe,short,neutral,fact,RQ_female,Gemma,anger,12.77
chi era san giuseppe,short,neutral,fact,RQ_female,Gemma,surprise,12.94
chi era san giuseppe,short,neutral,fact,RQ_female,Gemma,disgust,11.35
chi era san giuseppe,short,neutral,fact,RQ_female,Gemma,fear,12.25
chi era san giuseppe,short,neutral,fact,RQ_female,Gemma,sadness,11.94
chi era san giuseppe,short,neutral,fact,RQ_female,Gemma,trust,14.0
chi era san giuseppe,short,neutral,fact,RQ_female,Gemma,anticipation,12.99
come e nata la festa del papa,long,neutral,opensearch,RQ_male,Gemma,positive,38.11
come e nata la festa del papa,long,neutral,opensearch,RQ_male,Gemma,negative,19.44
come e nata la festa del papa,long,neutral,opensearch,RQ_male,Gemma,neutral,42.44
come e nata la festa del papa,long,neutral,opensearch,RQ_male,Gemma,joy,12.32
come e nata la festa del papa,long,neutral,opensearch,RQ_male,Gemma,anger,12.49
come e nata la festa del papa,long,neutral,opensearch,RQ_male,Gemma,surprise,12.36
come e nata la festa del papa,long,neutral,opensearch,RQ_male,Gemma,disgust,11.76
come e nata la festa del papa,long,neutral,opensearch,RQ_male,Gemma,fear,12.31
come e nata la festa del papa,long,neutral,opensearch,RQ_male,Gemma,sadness,12.35
come e nata la festa del papa,long,neutral,opensearch,RQ_male,Gemma,trust,13.67
come e nata la festa del papa,long,neutral,opensearch,RQ_male,Gemma,anticipation,12.73
come e nata la festa del papa,long,neutral,opensearch,RQ_female,Gemma,positive,34.7
come e nata la festa del papa,long,neutral,opensearch,RQ_female,Gemma,negative,30.22
come e nata la festa del papa,long,neutral,opensearch,RQ_female,Gemma,neutral,35.08
come e nata la festa del papa,long,neutral,opensearch,RQ_female,Gemma,joy,12.36
come e nata la festa del papa,long,neutral,opensearch,RQ_female,Gemma,anger,12.24
come e nata la festa del papa,long,neutral,opensearch,RQ_female,Gemma,surprise,12.43
come e nata la festa del papa,long,neutral,opensearch,RQ_female,Gemma,disgust,11.83
come e nata la festa del papa,long,neutral,opensearch,RQ_female,Gemma,fear,12.45
come e nata la festa del papa,long,neutral,opensearch,RQ_female,Gemma,sadness,12.49
come e nata la festa del papa,long,neutral,opensearch,RQ_female,Gemma,trust,13.33
come e nata la festa del papa,long,neutral,opensearch,RQ_female,Gemma,anticipation,12.87
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_male,Gemma,positive,28.5
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_male,Gemma,negative,20.59
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_male,Gemma,neutral,50.91
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_male,Gemma,joy,12.31
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_male,Gemma,anger,12.45
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_male,Gemma,surprise,12.19
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_male,Gemma,disgust,12.21
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_male,Gemma,fear,12.65
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_male,Gemma,sadness,12.39
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_male,Gemma,trust,13.22
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_male,Gemma,anticipation,12.56
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_female,Gemma,positive,32.19
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_female,Gemma,negative,24.66
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_female,Gemma,neutral,43.15
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_female,Gemma,joy,12.24
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_female,Gemma,anger,12.25
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_female,Gemma,surprise,12.34
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_female,Gemma,disgust,12.1
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_female,Gemma,fear,12.49
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_female,Gemma,sadness,12.39
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_female,Gemma,trust,13.4
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_female,Gemma,anticipation,12.79
come si formano i vulcani,short,neutral,opensearch,RQ_male,Gemma,positive,31.17
come si formano i vulcani,short,neutral,opensearch,RQ_male,Gemma,negative,20.4
come si formano i vulcani,short,neutral,opensearch,RQ_male,Gemma,neutral,48.42
come si formano i vulcani,short,neutral,opensearch,RQ_male,Gemma,joy,12.44
come si formano i vulcani,short,neutral,opensearch,RQ_male,Gemma,anger,12.4
come si formano i vulcani,short,neutral,opensearch,RQ_male,Gemma,surprise,12.48
come si formano i vulcani,short,neutral,opensearch,RQ_male,Gemma,disgust,12.24
come si formano i vulcani,short,neutral,opensearch,RQ_male,Gemma,fear,12.96
come si formano i vulcani,short,neutral,opensearch,RQ_male,Gemma,sadness,12.55
come si formano i vulcani,short,neutral,opensearch,RQ_male,Gemma,trust,12.48
come si formano i vulcani,short,neutral,opensearch,RQ_male,Gemma,anticipation,12.43
come si formano i vulcani,short,neutral,opensearch,RQ_female,Gemma,positive,32.7
come si formano i vulcani,short,neutral,opensearch,RQ_female,Gemma,negative,24.75
come si formano i vulcani,short,neutral,opensearch,RQ_female,Gemma,neutral,42.55
come si formano i vulcani,short,neutral,opensearch,RQ_female,Gemma,joy,12.26
come si formano i vulcani,short,neutral,opensearch,RQ_female,Gemma,anger,12.39
come si formano i vulcani,short,neutral,opensearch,RQ_female,Gemma,surprise,12.59
come si formano i vulcani,short,neutral,opensearch,RQ_female,Gemma,disgust,11.97
come si formano i vulcani,short,neutral,opensearch,RQ_female,Gemma,fear,12.53
come si formano i vulcani,short,neutral,opensearch,RQ_female,Gemma,sadness,12.45
come si formano i vulcani,short,neutral,opensearch,RQ_female,Gemma,trust,13.19
come si formano i vulcani,short,neutral,opensearch,RQ_female,Gemma,anticipation,12.63
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_male,Gemma,positive,32.47
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_male,Gemma,negative,20.53
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_male,Gemma,neutral,47.0
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_male,Gemma,joy,12.14
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_male,Gemma,anger,12.28
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_male,Gemma,surprise,12.49
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_male,Gemma,disgust,11.77
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_male,Gemma,fear,12.46
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_male,Gemma,sadness,12.3
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_male,Gemma,trust,13.61
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_male,Gemma,anticipation,12.95
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_female,Gemma,positive,29.92
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_female,Gemma,negative,21.87
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_female,Gemma,neutral,48.21
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_female,Gemma,joy,12.15
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_female,Gemma,anger,12.11
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_female,Gemma,surprise,12.49
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_female,Gemma,disgust,11.84
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_female,Gemma,fear,12.53
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_female,Gemma,sadness,12.3
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_female,Gemma,trust,13.43
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_female,Gemma,anticipation,13.15
come si sviluppa un tornado,short,neutral,infosearch,RQ_male,Gemma,positive,32.49
come si sviluppa un tornado,short,neutral,infosearch,RQ_male,Gemma,negative,24.67
come si sviluppa un tornado,short,neutral,infosearch,RQ_male,Gemma,neutral,42.85
come si sviluppa un tornado,short,neutral,infosearch,RQ_male,Gemma,joy,12.31
come si sviluppa un tornado,short,neutral,infosearch,RQ_male,Gemma,anger,12.35
come si sviluppa un tornado,short,neutral,infosearch,RQ_male,Gemma,surprise,12.4
come si sviluppa un tornado,short,neutral,infosearch,RQ_male,Gemma,disgust,12.03
come si sviluppa un tornado,short,neutral,infosearch,RQ_male,Gemma,fear,12.67
come si sviluppa un tornado,short,neutral,infosearch,RQ_male,Gemma,sadness,12.36
come si sviluppa un tornado,short,neutral,infosearch,RQ_male,Gemma,trust,13.04
come si sviluppa un tornado,short,neutral,infosearch,RQ_male,Gemma,anticipation,12.85
come si sviluppa un tornado,short,neutral,infosearch,RQ_female,Gemma,positive,30.58
come si sviluppa un tornado,short,neutral,infosearch,RQ_female,Gemma,negative,34.53
come si sviluppa un tornado,short,neutral,infosearch,RQ_female,Gemma,neutral,34.89
come si sviluppa un tornado,short,neutral,infosearch,RQ_female,Gemma,joy,12.35
come si sviluppa un tornado,short,neutral,infosearch,RQ_female,Gemma,anger,12.4
come si sviluppa un tornado,short,neutral,infosearch,RQ_female,Gemma,surprise,12.84
come si sviluppa un tornado,short,neutral,infosearch,RQ_female,Gemma,disgust,11.86
come si sviluppa un tornado,short,neutral,infosearch,RQ_female,Gemma,fear,12.84
come si sviluppa un tornado,short,neutral,infosearch,RQ_female,Gemma,sadness,12.33
come si sviluppa un tornado,short,neutral,infosearch,RQ_female,Gemma,trust,12.72
come si sviluppa un tornado,short,neutral,infosearch,RQ_female,Gemma,anticipation,12.67
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_male,Gemma,positive,29.85
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_male,Gemma,negative,28.36
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_male,Gemma,neutral,41.8
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_male,Gemma,joy,12.36
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_male,Gemma,anger,12.43
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_male,Gemma,surprise,12.36
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_male,Gemma,disgust,11.95
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_male,Gemma,fear,12.73
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_male,Gemma,sadness,12.31
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_male,Gemma,trust,13.03
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_male,Gemma,anticipation,12.83
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_female,Gemma,positive,34.06
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_female,Gemma,negative,24.59
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_female,Gemma,neutral,41.35
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_female,Gemma,joy,12.38
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_female,Gemma,anger,12.2
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_female,Gemma,surprise,12.41
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_female,Gemma,disgust,12.14
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_female,Gemma,fear,12.8
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_female,Gemma,sadness,12.41
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_female,Gemma,trust,12.91
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_female,Gemma,anticipation,12.73
come si trova un punto su una mappa,long,positive,multisteps,RQ_male,Gemma,positive,32.9
come si trova un punto su una mappa,long,positive,multisteps,RQ_male,Gemma,negative,21.91
