QID,Query,Prompt Type,IAS,Resp,Rank,date_generated
qGEN75,gli animali in estinzione,General,Bing,"26 specie animali che l’uomo sta spingendo verso l’estinzione. In questo momento cruciale della storia della Terra, diamo uno sguardo ai 26 animali destinati all’estinzione se non vengono intraprese da subito azioni urgenti, e ascoltiamo la voce degli ambientalisti che stanno cercando di riscrivere il capitolo finale delle loro straordinarie storie.",1,2025_02_12
qGEN75,gli animali in estinzione,General,Bing,"Animali rari: 15 specie in via di estinzione nel mondo - Terra Incognita. Tra gli animali in via di estinzione ci sono insetti, molluschi, ragni, stelle marine e altri invertebrati, oltre ai vertebrati come mammiferi [3], uccelli, rettili, anfibi, pesci. Le specie nella lista rossa IUCN sono purtroppo migliaia.",2,2025_02_12
qGEN75,gli animali in estinzione,General,Bing,"Animali a rischio di estinzione, i primi 10 - Wired Italia. Secondo gli studiosi, a oggi, una percentuale compresa tra l’1 e il 2,5% delle specie di uccelli, mammiferi, anfibi, rettili e pesci si è già estinto. Tuttavia, i tentativi di...",3,2025_02_12
qGEN75,gli animali in estinzione,General,Bing,"Animali in via di estinzione: 18 specie a rischio in Italia e nel mondo. E sono centinaia di migliaia gli animali in via di estinzione a causa dell’inquinamento, del surriscaldamento globale, nonché minacciati dalla distruzione dei loro habitat, dal commercio illegale e dal bracconaggio.",4,2025_02_12
qGEN75,gli animali in estinzione,General,Bing,"Specie a rischio - Wikipedia. Si definisce specie a rischio, o in via di estinzione, una specie vegetale o animale che, a causa dell'esiguità della popolazione ed in virtù di sopravvenuti mutamenti nel suo habitat usuale, è a rischio di estinzione.",5,2025_02_12
qGEN75,gli animali in estinzione,General,Bing,"50 specie animali a rischio estinzione - Wired Italia. Nella nostra gallery qui in alto abbiamo raccolto ben 50 specie animali che, purtroppo, da qui a qualche decennio (o anno) potrebbero sparire definitivamente dal pianeta.",6,2025_02_12
qGEN75,gli animali in estinzione,General,Bing,"23 animali e fauna selvatica più a rischio di estinzione in Europa. Vengono presi in considerazione gli animali in via di estinzione specie in pericolo. Le principali cause di pericolo sono la perdita e il degrado degli habitat, l’inquinamento e il cambiamento climatico.",7,2025_02_12
qGEN75,gli animali in estinzione,General,Bing,Specie animali | L'estinzione continua - FocusJunior.it. L'esistenza di tante specie animali è sempre più minacciata dall'uomo e l'allarme estinzione è sempre attivo! Leggi qui delle ultime specie scomparse per sempre.,8,2025_02_12
qGEN75,gli animali in estinzione,General,Bing,"Animali in pericolo di estinzione: perché proteggerli - Keep the planet. Vediamo in questa guida di capire perché molte specie animali sono in serio rischio, che cosa sono le liste dell’IUCN, quali sono gli animali emblema del rischio di estinzione e quali sono le misure che dovrebbero essere prese in seria considerazione per prevenire il rischio di estinzione degli animali.",9,2025_02_12
qGEN75,gli animali in estinzione,General,Bing,"10 animali in via di estinzione: le specie a rischio - Ecocentrica. I 10 animali più a rischio di estinzione al mondo e da salvare: quali altre specie stanno sparendo oltre a gorilla, tartarughe ed elefanti? Con Ecocentrica.",10,2025_02_12
qGEN76,i vulcani,General,Bing,"Vulcano - Wikipedia. Un vulcano è una struttura geologica generata dalla risalita del magma dalla crosta terrestre. Scopri la sua struttura, classificazione, attività, effetti e curiosità su Wikipedia.",1,2025_02_12
qGEN76,i vulcani,General,Bing,"I vulcani, come si formano, struttura e tipi - Geopop. In questo articolo vi spiegheremo tutto quello che c'è da sapere sui vulcani, sulla loro formazione e anche la classificazione dei diversi tipi di vulcano in base a forma e attività eruttiva.",2,2025_02_12
qGEN76,i vulcani,General,Bing,"I vulcani: come si formano? Che cosa li alimenta? Quanti tipi di .... Una guida completa sui vulcani, le loro origini, le loro eruzioni e le loro conseguenze sull'ambiente. Scopri le differenze tra vulcani terrestri e sottomarini, le classificazioni, i materiali piroclastici e le nubi ardenti.",3,2025_02_12
qGEN76,i vulcani,General,Bing,"Vulcano - definizione, struttura, classificazione - Riassunti - Studia .... Cos’è un vulcano, come è fatto un vulcano, struttura esterna e interna; quanti tipi di vulcani ci sono; classificazione e tipi di eruzione vulcanica (effusiva ed esplosiva).",4,2025_02_12
qGEN76,i vulcani,General,Bing,"Vulcani - definizione, struttura e classificazione generale - Skuola.net. I vulcani sono le discontinuità della crosta terrestre (spaccature) attraverso le quali, con manifestazioni varie, si fanno strada i prodotti dell'attività magmatica endogena: polveri, gas,...",5,2025_02_12
qGEN76,i vulcani,General,Bing,"Vulcani: cosa sono, quanti tipi esistono, formazione, i più pericolosi .... Scopri cosa sono i vulcani, come si formano, quali sono i diversi tipi e i più pericolosi al mondo. Leggi anche le guide sulla geologia e le storie di eruzioni vulcaniche.",6,2025_02_12
qGEN76,i vulcani,General,Bing,"I vulcani: come si formano e come si classificano. - IntraGeo. Un vulcano è una fonte di magma che si riversa sulla superficie terrestre. Scopri le diverse tipologie di vulcani, la loro struttura, la loro composizione e i loro esempi più famosi.",7,2025_02_12
qGEN76,i vulcani,General,Bing,"I vulcani: definizione, struttura e tipologie - Virgilio Sapere. Un articolo che spiega cos'è un vulcano, come si forma, quali sono i suoi elementi, i suoi prodotti e le sue eruzioni. Scopri le caratteristiche, le classificazioni e i ruoli dei vulcani sulla Terra.",8,2025_02_12
qGEN76,i vulcani,General,Bing,"I vulcani: caratteristiche, struttura e spiegazione - Studenti.it. Scopri cosa sono i vulcani, come si formano, quali sono i tipi di eruzioni e i vulcani attivi in Italia. Leggi la spiegazione, la struttura e le immagini dei vulcani su Studenti.it.",9,2025_02_12
qGEN76,i vulcani,General,Bing,"I vulcani: tipologie e classificazione delle eruzioni. Tipologie di vulcani. I vulcani sono tutti uguali? In realtà no, ne esistono diverse tipologie. Inoltre è importante tenere a mente il fatto che ciascun vulcano ha una storia a sé, frutto delle condizioni geodinamiche in cui si inserisce. Una prima distinzione si ha tra i vulcani monogenetici e poligenetici.",10,2025_02_12
qGEN77,i vulcani piÃ¹ grandi del mondo,General,Bing,"I Vulcani più grandi del mondo, ecco la lista - Columbus Assicurazioni. I 10 vulcani più alti del mondo (sopra il livello del mare) Usando come fonte lo Smithsonian Institution, National Museum of Natural History - Global Volcanism Program, abbiamo realizzato una lista con i 10 vulcani più alti del mondo sopra il livello del mare. Nevados Ojos del Salado, 6.879 metri - Cile-Argentina",1,2025_02_12
qGEN77,i vulcani piÃ¹ grandi del mondo,General,Bing,"15 vulcani più famosi del mondo - IlMeglioDiTutto.it. Da quelli nostrani come L'Etna e il Vesuvio agli affascinanti Erebus e Yellowstone, scopriamo insieme i vulcani più famosi del mondo.",2,2025_02_12
qGEN77,i vulcani piÃ¹ grandi del mondo,General,Bing,"Il vulcano più grande del mondo - Geopop. Qual è il vulcano più grande al mondo? Il Mauna Loa è facilmente individuabile: la sua parte emersa costituisce, infatti, metà della superficie dell‘isola Hawaii. La maggior parte della sua mole, però, è sott'acqua.",3,2025_02_12
qGEN77,i vulcani piÃ¹ grandi del mondo,General,Bing,"Il vulcano più grande del mondo: 10 vulcani più alti - techinfus.com. Il magnifico e affascinante Kilimanjaro è il biglietto da visita dell'Africa, il suo vulcano più grande. Il gigante addormentato è in realtà tre coni vulcanici visibili da quasi ovunque nella vicina Tanzania e Kenya. A differenza di molti dei vulcani classificati, il Kilimanjaro è il vulcano più famoso al mondo, un tipico stratovulcano.",4,2025_02_12
qGEN77,i vulcani piÃ¹ grandi del mondo,General,Bing,"I 30 vulcani attivi più importanti del mondo - Thpanorama. Attualmente il vulcano più alto del mondo è il Nevado Ojos del Salado. Sul nostro pianeta ci sono molti vulcani, ma non tutti sono attivi permettendo lo sviluppo della vita intorno a loro. Ecco una lista di quelli principali:",5,2025_02_12
qGEN77,i vulcani piÃ¹ grandi del mondo,General,Bing,"I vulcani più grandi del mondo - it.meteorologiaenred.com. La cima del vulcano a scudo Mauna Loa è 2.700 metri più bassa dell'Ojos del Salado in Nevada, ma è quasi 10 volte più alta delle Ande perché sorge a quasi 9 chilometri sopra il fondale marino. In questo modo è considerato da molti il vulcano attivo più grande del mondo.",6,2025_02_12
qGEN77,i vulcani piÃ¹ grandi del mondo,General,Bing,"I vulcani più attivi del mondo » Scienze geologiche. In questa serie approfondiremo i vulcani più attivi del mondo, esplorandone la posizione, la storia, le eruzioni importanti e il loro impatto sulle regioni circostanti. Discuteremo anche le misure in atto per monitorare e mitigare i rischi associati a questi vulcani.",7,2025_02_12
qGEN77,i vulcani piÃ¹ grandi del mondo,General,Bing,"Top 10 vulcani più alti del mondo - Travel365. La maggior parte dei vulcani più alti al mondo si trovano sulle Ande, un'imponente catena montuosa dell'America meridionale, più nello specifico sul confine tra Cile e Argentina. Ed è proprio il caso di questo vulcano, El Solo, alto ben 6.205 m sopra il livello del mare.",8,2025_02_12
qGEN77,i vulcani piÃ¹ grandi del mondo,General,Bing,"I vulcani più grandi del mondo, tutti da vedere (anche in Italia). Il Piton de la Fournaise è uno dei vulcani più attivi del pianeta: detiene il record mondiale per la frequenza di eruzioni (in media una ogni nove mesi).",9,2025_02_12
qGEN77,i vulcani piÃ¹ grandi del mondo,General,Bing,"I 10 maggiori vulcani del mondo: nomi, foto, valutazione. Oggi parleremo dei giganti belli e pericolosi - i più grandi vulcani del nostro pianeta. La classifica include sia vulcani attivi che condizionalmente dormienti, e il criterio per la loro selezione era lo stesso - dimensione.",10,2025_02_12
qGEN78,la piramide piÃ¹ alta,General,Bing,"Piramide di Cheope - Wikipedia. Quando fu costruita, la piramide di Cheope era alta circa 146,6 metri (280 cubiti egiziani) ed era pertanto la costruzione più alta realizzata fino ad allora. La sua altezza attuale è tuttavia di soli 138 metri e risulta essere pertanto di poco più alta della piramide di Chefren, alta 136 metri.",1,2025_02_12
qGEN78,la piramide piÃ¹ alta,General,Bing,Piramidi Altezza: L'Altezza delle 8 Piramidi più Famosi - Tour Egitto. Scopri le altezze delle 8 piramidi più famose. Esplora la grandezza di queste meraviglie architettoniche nella nostra guida completa. Leggi di più!,2,2025_02_12
qGEN78,la piramide piÃ¹ alta,General,Bing,"Classifica delle 8 Piramidi più Grandi del Mondo - Travel365. La Piramide di Cheope, conosciuta anche come Grande Piramide di Giza o Piramide di Khufu, è la più antica nonché la più grande delle tre piramidi principali della necropoli di Giza, in Egitto. È la più vetusta delle sette meraviglie del mondo antico e l'unica ad essere ancora per lo più integra.",3,2025_02_12
qGEN78,la piramide piÃ¹ alta,General,Bing,"Piramide di Cheope, storia, struttura, altezza e leggende. Inizialmente alta 146,6 metri, la Grande Piramide è stata la più alta struttura artificiale del mondo per oltre 3800 anni, fino a circa il 1300 d.C., quando fu alzata la guglia centrale della Cattedrale di Lincoln in Inghilterra.",4,2025_02_12
qGEN78,la piramide piÃ¹ alta,General,Bing,"La Piramide di Khufu | La Grande Piramide di Giza - Pyramid of Giza. La Grande Piramide di Giza è la più antica delle sette meraviglie del mondo antico e anche l'unica rimasta intatta. La piramide è alta 138 metri, con una base quadrata i cui lati misurano 230 metri ciascuno.",5,2025_02_12
qGEN78,la piramide piÃ¹ alta,General,Bing,"8 Piramidi più grandi del mondo (con mappa e foto) - Blog di viaggio. La piramide ha una lunghezza di base di 215,5 metri e originariamente era alta 143,5 metri, ma ora è più corta di 12 metri. La caratteristica più distintiva della Piramide di Khafre è lo strato superiore di pietre lisce, che sono le uniche pietre di rivestimento rimaste su una Piramide di Giza.",6,2025_02_12
qGEN78,la piramide piÃ¹ alta,General,Bing,"Le 10 più grandi Piramidi nel mondo - Civitatis. Per oltre 4.500 anni, la Grande Piramide, conosciuta anche come Piramide di Cheope, è stata la più alta del pianeta. Si stima che la sua struttura sia composta da 2,3 milioni di blocchi di grandi dimensioni, per un peso totale di 6 milioni di tonnellate.",7,2025_02_12
qGEN78,la piramide piÃ¹ alta,General,Bing,"Piramidi di Giza Altezza: Scopri le Meraviglie Antiche - Viaggio in Egitto. Le Piramidi di Giza, situate nella Necropoli di Giza, rappresentano un complesso di tombe monumentali costruite oltre 4500 anni fa. Questi colossali monumenti funerari furono eretti per i faraoni Cheope, Chefren e Micerino, e per migliaia di anni furono le strutture artificiali più alte al mondo.",8,2025_02_12
qGEN78,la piramide piÃ¹ alta,General,Bing,"La piramide di Cheope - Egitto. La piramide è stata costruita nella piana di Giza nel 2570 a.C. ed è rimasta la costruzione più alta del mondo per più di 3800 anni! Fu eretta come monumento funebre a Cheope, un faraone della IV dinastia, il quale diede l’incarico all’architetto reale Hemiunu.",9,2025_02_12
